base_topology,labeling_id,circuit_family,logical_qubits,optimization_level,transpiler_seed,output_two_qubit_depth,baseline_two_qubit_depth,two_qubit_depth_penalty
cairo_heavy_hex_27,r10,ghz_star,12,0,55,48,11,4.363636363636363
cairo_heavy_hex_27,r10,ghz_star,12,1,11,33,11,3.0
cairo_heavy_hex_27,r10,ghz_star,12,1,22,31,11,2.8181818181818183
cairo_heavy_hex_27,r10,ghz_star,12,1,33,37,11,3.3636363636363638
cairo_heavy_hex_27,r10,ghz_star,12,1,44,35,11,3.1818181818181817
cairo_heavy_hex_27,r10,ghz_star,12,1,55,39,11,3.5454545454545454
cairo_heavy_hex_27,r10,ghz_star,12,3,11,25,11,2.272727272727273
cairo_heavy_hex_27,r10,ghz_star,12,3,22,26,11,2.3636363636363638
cairo_heavy_hex_27,r10,ghz_star,12,3,33,31,11,2.8181818181818183
cairo_heavy_hex_27,r10,ghz_star,12,3,44,26,11,2.3636363636363638
cairo_heavy_hex_27,r10,ghz_star,12,3,55,30,11,2.727272727272727
cairo_heavy_hex_27,r10,ghz_star,16,0,11,64,15,4.266666666666667
cairo_heavy_hex_27,r10,ghz_star,16,0,22,75,15,5.0
cairo_heavy_hex_27,r10,ghz_star,16,0,33,98,15,6.533333333333333
cairo_heavy_hex_27,r10,ghz_star,16,0,44,95,15,6.333333333333333
cairo_heavy_hex_27,r10,ghz_star,16,0,55,63,15,4.2
cairo_heavy_hex_27,r10,ghz_star,16,1,11,53,15,3.533333333333333
cairo_heavy_hex_27,r10,ghz_star,16,1,22,53,15,3.533333333333333
cairo_heavy_hex_27,r10,ghz_star,16,1,33,57,15,3.8
cairo_heavy_hex_27,r10,ghz_star,16,1,44,63,15,4.2
cairo_heavy_hex_27,r10,ghz_star,16,1,55,62,15,4.133333333333334
cairo_heavy_hex_27,r10,ghz_star,16,3,11,48,15,3.2
cairo_heavy_hex_27,r10,ghz_star,16,3,22,47,15,3.1333333333333333
cairo_heavy_hex_27,r10,ghz_star,16,3,33,44,15,2.933333333333333
cairo_heavy_hex_27,r10,ghz_star,16,3,44,53,15,3.533333333333333
cairo_heavy_hex_27,r10,ghz_star,16,3,55,51,15,3.4
cairo_heavy_hex_27,r10,ghz_star,20,0,11,98,19,5.157894736842105
cairo_heavy_hex_27,r10,ghz_star,20,0,22,115,19,6.052631578947368
cairo_heavy_hex_27,r10,ghz_star,20,0,33,129,19,6.7894736842105265
cairo_heavy_hex_27,r10,ghz_star,20,0,44,117,19,6.157894736842105
cairo_heavy_hex_27,r10,ghz_star,20,0,55,116,19,6.105263157894737
cairo_heavy_hex_27,r10,ghz_star,20,1,11,81,19,4.2631578947368425
cairo_heavy_hex_27,r10,ghz_star,20,1,22,76,19,4.0
cairo_heavy_hex_27,r10,ghz_star,20,1,33,77,19,4.052631578947368
cairo_heavy_hex_27,r10,ghz_star,20,1,44,82,19,4.315789473684211
cairo_heavy_hex_27,r10,ghz_star,20,1,55,79,19,4.157894736842105
cairo_heavy_hex_27,r10,ghz_star,20,3,11,59,19,3.1052631578947367
cairo_heavy_hex_27,r10,ghz_star,20,3,22,65,19,3.4210526315789473
cairo_heavy_hex_27,r10,ghz_star,20,3,33,67,19,3.526315789473684
cairo_heavy_hex_27,r10,ghz_star,20,3,44,65,19,3.4210526315789473
cairo_heavy_hex_27,r10,ghz_star,20,3,55,73,19,3.8421052631578947
cairo_heavy_hex_27,r10,ghz_star,24,0,11,137,23,5.956521739130435
cairo_heavy_hex_27,r10,ghz_star,24,0,22,143,23,6.217391304347826
cairo_heavy_hex_27,r10,ghz_star,24,0,33,153,23,6.6521739130434785
cairo_heavy_hex_27,r10,ghz_star,24,0,44,132,23,5.739130434782608
cairo_heavy_hex_27,r10,ghz_star,24,0,55,128,23,5.565217391304348
cairo_heavy_hex_27,r10,ghz_star,24,1,11,97,23,4.217391304347826
cairo_heavy_hex_27,r10,ghz_star,24,1,22,101,23,4.391304347826087
cairo_heavy_hex_27,r10,ghz_star,24,1,33,91,23,3.9565217391304346
cairo_heavy_hex_27,r10,ghz_star,24,1,44,93,23,4.043478260869565
cairo_heavy_hex_27,r10,ghz_star,24,1,55,93,23,4.043478260869565
cairo_heavy_hex_27,r10,ghz_star,24,3,11,84,23,3.652173913043478
cairo_heavy_hex_27,r10,ghz_star,24,3,22,87,23,3.782608695652174
cairo_heavy_hex_27,r10,ghz_star,24,3,33,73,23,3.1739130434782608
cairo_heavy_hex_27,r10,ghz_star,24,3,44,74,23,3.217391304347826
cairo_heavy_hex_27,r10,ghz_star,24,3,55,64,23,2.782608695652174
cairo_heavy_hex_27,r10,efficient_su2,4,0,11,33,8,4.125
cairo_heavy_hex_27,r10,efficient_su2,4,0,22,27,8,3.375
cairo_heavy_hex_27,r10,efficient_su2,4,0,33,36,8,4.5
cairo_heavy_hex_27,r10,efficient_su2,4,0,44,41,8,5.125
cairo_heavy_hex_27,r10,efficient_su2,4,0,55,29,8,3.625
cairo_heavy_hex_27,r10,efficient_su2,4,1,11,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,1,22,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,1,33,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,1,44,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,1,55,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,3,11,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,3,22,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,3,33,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,3,44,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,4,3,55,17,8,2.125
cairo_heavy_hex_27,r10,efficient_su2,8,0,11,76,16,4.75
cairo_heavy_hex_27,r10,efficient_su2,8,0,22,61,16,3.8125
cairo_heavy_hex_27,r10,efficient_su2,8,0,33,73,16,4.5625
cairo_heavy_hex_27,r10,efficient_su2,8,0,44,91,16,5.6875
cairo_heavy_hex_27,r10,efficient_su2,8,0,55,67,16,4.1875
cairo_heavy_hex_27,r10,efficient_su2,8,1,11,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,1,22,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,1,33,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,1,44,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,1,55,36,16,2.25
cairo_heavy_hex_27,r10,efficient_su2,8,3,11,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,3,22,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,3,33,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,3,44,40,16,2.5
cairo_heavy_hex_27,r10,efficient_su2,8,3,55,35,16,2.1875
cairo_heavy_hex_27,r10,efficient_su2,12,0,11,110,24,4.583333333333333
cairo_heavy_hex_27,r10,efficient_su2,12,0,22,112,24,4.666666666666667
cairo_heavy_hex_27,r10,efficient_su2,12,0,33,123,24,5.125
cairo_heavy_hex_27,r10,efficient_su2,12,0,44,108,24,4.5
cairo_heavy_hex_27,r10,efficient_su2,12,0,55,117,24,4.875
cairo_heavy_hex_27,r10,efficient_su2,12,1,11,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,1,22,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,1,33,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,1,44,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,1,55,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,3,11,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,3,22,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,3,33,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,3,44,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,12,3,55,24,24,1.0
cairo_heavy_hex_27,r10,efficient_su2,16,0,11,178,32,5.5625
cairo_heavy_hex_27,r10,efficient_su2,16,0,22,187,32,5.84375
cairo_heavy_hex_27,r10,efficient_su2,16,0,33,177,32,5.53125
cairo_heavy_hex_27,r10,efficient_su2,16,0,44,171,32,5.34375
cairo_heavy_hex_27,r10,efficient_su2,16,0,55,209,32,6.53125
cairo_heavy_hex_27,r10,efficient_su2,16,1,11,94,32,2.9375
cairo_heavy_hex_27,r10,efficient_su2,16,1,22,80,32,2.5
cairo_heavy_hex_27,r10,efficient_su2,16,1,33,74,32,2.3125
cairo_heavy_hex_27,r10,efficient_su2,16,1,44,89,32,2.78125
cairo_heavy_hex_27,r10,efficient_su2,16,1,55,89,32,2.78125
cairo_heavy_hex_27,r10,efficient_su2,16,3,11,77,32,2.40625
cairo_heavy_hex_27,r10,efficient_su2,16,3,22,80,32,2.5
cairo_heavy_hex_27,r10,efficient_su2,16,3,33,66,32,2.0625
cairo_heavy_hex_27,r10,efficient_su2,16,3,44,85,32,2.65625
cairo_heavy_hex_27,r10,efficient_su2,16,3,55,69,32,2.15625
cairo_heavy_hex_27,r10,efficient_su2,20,0,11,238,40,5.95
cairo_heavy_hex_27,r10,efficient_su2,20,0,22,243,40,6.075
cairo_heavy_hex_27,r10,efficient_su2,20,0,33,250,40,6.25
cairo_heavy_hex_27,r10,efficient_su2,20,0,44,259,40,6.475
cairo_heavy_hex_27,r10,efficient_su2,20,0,55,229,40,5.725
cairo_heavy_hex_27,r10,efficient_su2,20,1,11,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,1,22,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,1,33,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,1,44,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,1,55,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,3,11,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,3,22,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,3,33,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,3,44,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,20,3,55,40,40,1.0
cairo_heavy_hex_27,r10,efficient_su2,24,0,11,277,48,5.770833333333333
cairo_heavy_hex_27,r10,efficient_su2,24,0,22,316,48,6.583333333333333
cairo_heavy_hex_27,r10,efficient_su2,24,0,33,314,48,6.541666666666667
cairo_heavy_hex_27,r10,efficient_su2,24,0,44,310,48,6.458333333333333
cairo_heavy_hex_27,r10,efficient_su2,24,0,55,293,48,6.104166666666667
cairo_heavy_hex_27,r10,efficient_su2,24,1,11,159,48,3.3125
cairo_heavy_hex_27,r10,efficient_su2,24,1,22,168,48,3.5
cairo_heavy_hex_27,r10,efficient_su2,24,1,33,159,48,3.3125
cairo_heavy_hex_27,r10,efficient_su2,24,1,44,177,48,3.6875
cairo_heavy_hex_27,r10,efficient_su2,24,1,55,196,48,4.083333333333333
cairo_heavy_hex_27,r10,efficient_su2,24,3,11,144,48,3.0
cairo_heavy_hex_27,r10,efficient_su2,24,3,22,80,48,1.6666666666666667
cairo_heavy_hex_27,r10,efficient_su2,24,3,33,123,48,2.5625
cairo_heavy_hex_27,r10,efficient_su2,24,3,44,148,48,3.0833333333333335
cairo_heavy_hex_27,r10,efficient_su2,24,3,55,133,48,2.7708333333333335
cairo_heavy_hex_27,r11,qft,4,0,11,31,10,3.1
cairo_heavy_hex_27,r11,qft,4,0,22,28,10,2.8
cairo_heavy_hex_27,r11,qft,4,0,33,31,10,3.1
cairo_heavy_hex_27,r11,qft,4,0,44,34,10,3.4
cairo_heavy_hex_27,r11,qft,4,0,55,32,10,3.2
cairo_heavy_hex_27,r11,qft,4,1,11,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,1,22,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,1,33,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,1,44,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,1,55,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,3,11,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,3,22,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,3,33,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,3,44,18,10,1.8
cairo_heavy_hex_27,r11,qft,4,3,55,18,10,1.8
cairo_heavy_hex_27,r11,qft,8,0,11,100,26,3.8461538461538463
cairo_heavy_hex_27,r11,qft,8,0,22,110,26,4.230769230769231
cairo_heavy_hex_27,r11,qft,8,0,33,128,26,4.923076923076923
cairo_heavy_hex_27,r11,qft,8,0,44,91,26,3.5
cairo_heavy_hex_27,r11,qft,8,0,55,114,26,4.384615384615385
cairo_heavy_hex_27,r11,qft,8,1,11,73,26,2.8076923076923075
cairo_heavy_hex_27,r11,qft,8,1,22,66,26,2.5384615384615383
cairo_heavy_hex_27,r11,qft,8,1,33,72,26,2.769230769230769
cairo_heavy_hex_27,r11,qft,8,1,44,66,26,2.5384615384615383
cairo_heavy_hex_27,r11,qft,8,1,55,69,26,2.6538461538461537
cairo_heavy_hex_27,r11,qft,8,3,11,58,26,2.230769230769231
cairo_heavy_hex_27,r11,qft,8,3,22,52,26,2.0
cairo_heavy_hex_27,r11,qft,8,3,33,58,26,2.230769230769231
cairo_heavy_hex_27,r11,qft,8,3,44,52,26,2.0
cairo_heavy_hex_27,r11,qft,8,3,55,58,26,2.230769230769231
cairo_heavy_hex_27,r11,qft,12,0,11,200,42,4.761904761904762
cairo_heavy_hex_27,r11,qft,12,0,22,200,42,4.761904761904762
cairo_heavy_hex_27,r11,qft,12,0,33,190,42,4.523809523809524
cairo_heavy_hex_27,r11,qft,12,0,44,238,42,5.666666666666667
cairo_heavy_hex_27,r11,qft,12,0,55,232,42,5.523809523809524
cairo_heavy_hex_27,r11,qft,12,1,11,147,42,3.5
cairo_heavy_hex_27,r11,qft,12,1,22,126,42,3.0
cairo_heavy_hex_27,r11,qft,12,1,33,112,42,2.6666666666666665
cairo_heavy_hex_27,r11,qft,12,1,44,131,42,3.119047619047619
cairo_heavy_hex_27,r11,qft,12,1,55,146,42,3.4761904761904763
cairo_heavy_hex_27,r11,qft,12,3,11,121,42,2.880952380952381
cairo_heavy_hex_27,r11,qft,12,3,22,113,42,2.6904761904761907
cairo_heavy_hex_27,r11,qft,12,3,33,112,42,2.6666666666666665
cairo_heavy_hex_27,r11,qft,12,3,44,104,42,2.4761904761904763
cairo_heavy_hex_27,r11,qft,12,3,55,118,42,2.8095238095238093
cairo_heavy_hex_27,r11,qft,16,0,11,350,58,6.0344827586206895
cairo_heavy_hex_27,r11,qft,16,0,22,298,58,5.137931034482759
cairo_heavy_hex_27,r11,qft,16,0,33,349,58,6.017241379310345
cairo_heavy_hex_27,r11,qft,16,0,44,350,58,6.0344827586206895
cairo_heavy_hex_27,r11,qft,16,0,55,335,58,5.775862068965517
cairo_heavy_hex_27,r11,qft,16,1,11,171,58,2.9482758620689653
cairo_heavy_hex_27,r11,qft,16,1,22,287,58,4.948275862068965
cairo_heavy_hex_27,r11,qft,16,1,33,194,58,3.3448275862068964
cairo_heavy_hex_27,r11,qft,16,1,44,218,58,3.7586206896551726
cairo_heavy_hex_27,r11,qft,16,1,55,224,58,3.8620689655172415
cairo_heavy_hex_27,r11,qft,16,3,11,183,58,3.1551724137931036
cairo_heavy_hex_27,r11,qft,16,3,22,155,58,2.6724137931034484
cairo_heavy_hex_27,r11,qft,16,3,33,186,58,3.206896551724138
cairo_heavy_hex_27,r11,qft,16,3,44,180,58,3.103448275862069
cairo_heavy_hex_27,r11,qft,16,3,55,132,58,2.2758620689655173
cairo_heavy_hex_27,r11,qft,20,0,11,480,74,6.486486486486487
cairo_heavy_hex_27,r11,qft,20,0,22,453,74,6.121621621621622
cairo_heavy_hex_27,r11,qft,20,0,33,442,74,5.972972972972973
cairo_heavy_hex_27,r11,qft,20,0,44,543,74,7.337837837837838
cairo_heavy_hex_27,r11,qft,20,0,55,486,74,6.5675675675675675
cairo_heavy_hex_27,r11,qft,20,1,11,215,74,2.9054054054054053
cairo_heavy_hex_27,r11,qft,20,1,22,229,74,3.0945945945945947
cairo_heavy_hex_27,r11,qft,20,1,33,247,74,3.3378378378378377
cairo_heavy_hex_27,r11,qft,20,1,44,297,74,4.013513513513513
cairo_heavy_hex_27,r11,qft,20,1,55,228,74,3.081081081081081
cairo_heavy_hex_27,r11,qft,20,3,11,257,74,3.472972972972973
cairo_heavy_hex_27,r11,qft,20,3,22,175,74,2.364864864864865
cairo_heavy_hex_27,r11,qft,20,3,33,194,74,2.6216216216216215
cairo_heavy_hex_27,r11,qft,20,3,44,205,74,2.77027027027027
cairo_heavy_hex_27,r11,qft,20,3,55,196,74,2.6486486486486487
cairo_heavy_hex_27,r11,qft,24,0,11,614,90,6.822222222222222
cairo_heavy_hex_27,r11,qft,24,0,22,617,90,6.855555555555555
cairo_heavy_hex_27,r11,qft,24,0,33,584,90,6.488888888888889
cairo_heavy_hex_27,r11,qft,24,0,44,656,90,7.288888888888889
cairo_heavy_hex_27,r11,qft,24,0,55,631,90,7.011111111111111
cairo_heavy_hex_27,r11,qft,24,1,11,338,90,3.7555555555555555
cairo_heavy_hex_27,r11,qft,24,1,22,368,90,4.088888888888889
cairo_heavy_hex_27,r11,qft,24,1,33,321,90,3.566666666666667
cairo_heavy_hex_27,r11,qft,24,1,44,377,90,4.188888888888889
cairo_heavy_hex_27,r11,qft,24,1,55,397,90,4.411111111111111
cairo_heavy_hex_27,r11,qft,24,3,11,278,90,3.088888888888889
cairo_heavy_hex_27,r11,qft,24,3,22,189,90,2.1
cairo_heavy_hex_27,r11,qft,24,3,33,334,90,3.7111111111111112
cairo_heavy_hex_27,r11,qft,24,3,44,251,90,2.7888888888888888
cairo_heavy_hex_27,r11,qft,24,3,55,261,90,2.9
cairo_heavy_hex_27,r11,ghz_chain,4,0,11,21,3,7.0
cairo_heavy_hex_27,r11,ghz_chain,4,0,22,24,3,8.0
cairo_heavy_hex_27,r11,ghz_chain,4,0,33,21,3,7.0
cairo_heavy_hex_27,r11,ghz_chain,4,0,44,24,3,8.0
cairo_heavy_hex_27,r11,ghz_chain,4,0,55,21,3,7.0
cairo_heavy_hex_27,r11,ghz_chain,4,1,11,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,1,22,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,1,33,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,1,44,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,1,55,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,3,11,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,3,22,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,3,33,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,3,44,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,4,3,55,3,3,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,0,11,40,7,5.714285714285714
cairo_heavy_hex_27,r11,ghz_chain,8,0,22,43,7,6.142857142857143
cairo_heavy_hex_27,r11,ghz_chain,8,0,33,45,7,6.428571428571429
cairo_heavy_hex_27,r11,ghz_chain,8,0,44,46,7,6.571428571428571
cairo_heavy_hex_27,r11,ghz_chain,8,0,55,40,7,5.714285714285714
cairo_heavy_hex_27,r11,ghz_chain,8,1,11,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,1,22,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,1,33,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,1,44,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,1,55,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,3,11,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,3,22,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,3,33,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,3,44,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,8,3,55,7,7,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,0,11,86,11,7.818181818181818
cairo_heavy_hex_27,r11,ghz_chain,12,0,22,71,11,6.454545454545454
cairo_heavy_hex_27,r11,ghz_chain,12,0,33,79,11,7.181818181818182
cairo_heavy_hex_27,r11,ghz_chain,12,0,44,74,11,6.7272727272727275
cairo_heavy_hex_27,r11,ghz_chain,12,0,55,68,11,6.181818181818182
cairo_heavy_hex_27,r11,ghz_chain,12,1,11,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,1,22,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,1,33,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,1,44,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,1,55,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,3,11,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,3,22,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,3,33,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,3,44,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,12,3,55,11,11,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,0,11,105,15,7.0
cairo_heavy_hex_27,r11,ghz_chain,16,0,22,104,15,6.933333333333334
cairo_heavy_hex_27,r11,ghz_chain,16,0,33,87,15,5.8
cairo_heavy_hex_27,r11,ghz_chain,16,0,44,87,15,5.8
cairo_heavy_hex_27,r11,ghz_chain,16,0,55,90,15,6.0
cairo_heavy_hex_27,r11,ghz_chain,16,1,11,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,1,22,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,1,33,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,1,44,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,1,55,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,3,11,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,3,22,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,3,33,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,3,44,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,16,3,55,15,15,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,0,11,124,19,6.526315789473684
cairo_heavy_hex_27,r11,ghz_chain,20,0,22,132,19,6.947368421052632
cairo_heavy_hex_27,r11,ghz_chain,20,0,33,127,19,6.684210526315789
cairo_heavy_hex_27,r11,ghz_chain,20,0,44,114,19,6.0
cairo_heavy_hex_27,r11,ghz_chain,20,0,55,121,19,6.368421052631579
cairo_heavy_hex_27,r11,ghz_chain,20,1,11,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,1,22,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,1,33,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,1,44,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,1,55,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,3,11,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,3,22,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,3,33,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,3,44,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,20,3,55,19,19,1.0
cairo_heavy_hex_27,r11,ghz_chain,24,0,11,152,23,6.608695652173913
cairo_heavy_hex_27,r11,ghz_chain,24,0,22,172,23,7.478260869565218
cairo_heavy_hex_27,r11,ghz_chain,24,0,33,164,23,7.130434782608695
cairo_heavy_hex_27,r11,ghz_chain,24,0,44,151,23,6.565217391304348
cairo_heavy_hex_27,r11,ghz_chain,24,0,55,140,23,6.086956521739131
cairo_heavy_hex_27,r11,ghz_chain,24,1,11,76,23,3.3043478260869565
cairo_heavy_hex_27,r11,ghz_chain,24,1,22,68,23,2.9565217391304346
cairo_heavy_hex_27,r11,ghz_chain,24,1,33,66,23,2.869565217391304
cairo_heavy_hex_27,r11,ghz_chain,24,1,44,53,23,2.3043478260869565
cairo_heavy_hex_27,r11,ghz_chain,24,1,55,71,23,3.0869565217391304
cairo_heavy_hex_27,r11,ghz_chain,24,3,11,47,23,2.0434782608695654
cairo_heavy_hex_27,r11,ghz_chain,24,3,22,38,23,1.6521739130434783
cairo_heavy_hex_27,r11,ghz_chain,24,3,33,42,23,1.826086956521739
cairo_heavy_hex_27,r11,ghz_chain,24,3,44,49,23,2.130434782608696
cairo_heavy_hex_27,r11,ghz_chain,24,3,55,58,23,2.5217391304347827
cairo_heavy_hex_27,r11,ghz_star,4,0,11,27,3,9.0
cairo_heavy_hex_27,r11,ghz_star,4,0,22,21,3,7.0
cairo_heavy_hex_27,r11,ghz_star,4,0,33,16,3,5.333333333333333
cairo_heavy_hex_27,r11,ghz_star,4,0,44,18,3,6.0
cairo_heavy_hex_27,r11,ghz_star,4,0,55,21,3,7.0
cairo_heavy_hex_27,r11,ghz_star,4,1,11,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,1,22,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,1,33,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,1,44,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,1,55,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,3,11,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,3,22,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,3,33,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,3,44,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,4,3,55,3,3,1.0
cairo_heavy_hex_27,r11,ghz_star,8,0,11,61,7,8.714285714285714
cairo_heavy_hex_27,r11,ghz_star,8,0,22,55,7,7.857142857142857
cairo_heavy_hex_27,r11,ghz_star,8,0,33,38,7,5.428571428571429
cairo_heavy_hex_27,r11,ghz_star,8,0,44,49,7,7.0
cairo_heavy_hex_27,r11,ghz_star,8,0,55,55,7,7.857142857142857
cairo_heavy_hex_27,r11,ghz_star,8,1,11,19,7,2.7142857142857144
cairo_heavy_hex_27,r11,ghz_star,8,1,22,18,7,2.5714285714285716
cairo_heavy_hex_27,r11,ghz_star,8,1,33,18,7,2.5714285714285716
cairo_heavy_hex_27,r11,ghz_star,8,1,44,19,7,2.7142857142857144
cairo_heavy_hex_27,r11,ghz_star,8,1,55,16,7,2.2857142857142856
cairo_heavy_hex_27,r11,ghz_star,8,3,11,19,7,2.7142857142857144
cairo_heavy_hex_27,r11,ghz_star,8,3,22,16,7,2.2857142857142856
cairo_heavy_hex_27,r11,ghz_star,8,3,33,17,7,2.4285714285714284
cairo_heavy_hex_27,r11,ghz_star,8,3,44,15,7,2.142857142857143
cairo_heavy_hex_27,r11,ghz_star,8,3,55,13,7,1.8571428571428572
cairo_heavy_hex_27,r11,ghz_star,12,0,11,86,11,7.818181818181818
cairo_heavy_hex_27,r11,ghz_star,12,0,22,68,11,6.181818181818182
cairo_heavy_hex_27,r11,ghz_star,12,0,33,66,11,6.0
cairo_heavy_hex_27,r11,ghz_star,12,0,44,68,11,6.181818181818182
cairo_heavy_hex_27,r11,ghz_star,12,0,55,88,11,8.0
cairo_heavy_hex_27,r11,ghz_star,12,1,11,37,11,3.3636363636363638
cairo_heavy_hex_27,r11,ghz_star,12,1,22,35,11,3.1818181818181817
cairo_heavy_hex_27,r11,ghz_star,12,1,33,28,11,2.5454545454545454
cairo_heavy_hex_27,r11,ghz_star,12,1,44,37,11,3.3636363636363638
cairo_heavy_hex_27,r11,ghz_star,12,1,55,34,11,3.090909090909091
